lambda_,alpha,sigma_noise,capital_scale,position_scale,initial_margin_calls,initial_margin_calls_std,initial_avg_leverage,initial_avg_leverage_std,initial_max_leverage,initial_max_leverage_std,volatility,volatility_std,max_drawdown,max_drawdown_std,max_drop_from_initial,max_drop_from_initial_std,margin_call_pressure,margin_call_pressure_std,unique_margin_called,unique_margin_called_std,unique_margin_called_ratio,unique_margin_called_ratio_std,total_liquidations,total_liquidations_std,liquidation_ratio,liquidation_ratio_std,final_price,final_price_std,final_active_traders,final_active_traders_std,final_active_ratio,final_active_ratio_std,inactive_ratio,inactive_ratio_std,final_total_position,final_total_position_std,crash_20_probability,crash_50_probability,crash_80_probability,crash_initial_20_probability,crash_initial_50_probability,crash_initial_80_probability,loss,method,candidate_id
0.005798490364600263,0.5635345646303356,0.9894644287351249,1.3919652190818006,0.3228467531882394,5.0,2.4037008503093262,2.5037957519950407,0.1890976803571231,5.681468206962204,0.48139482000299916,0.016100623135480517,0.000640411844951276,-0.42230708346181034,0.20179534487914788,-0.39675060056687783,0.21115983141268446,957.4,861.4450649925392,31.4,10.40512694140089,0.6280000000000001,0.2081025388280178,70.69594832938157,42.13300280396542,0.452122926970042,0.2785285468925864,86.51820742896658,41.69854865346838,50.0,0.0,1.0,0.0,0.0,0.0,88.55345782043355,47.391435849222965,0.9,0.4,0.0,0.8,0.4,0.0,0.6799955548134926,random_search,73
0.018701732140299417,0.4060771271135148,1.3415911859850644,0.9433014059902413,0.10908839848369817,0.0,0.0,1.2484148990550936,0.09428579042299529,2.832830734067597,0.2400277519205885,0.04198051370159311,0.0011659715742089788,-0.6479295728567401,0.20807011466681036,-0.5304046493693341,0.29570168586329365,269.2,321.5081820282512,12.9,9.993887020462948,0.258,0.19987774040925899,12.36783750114911,11.931433773904015,0.23627391507636614,0.22984000295330542,148.64916270754966,183.14254521803204,50.0,0.0,1.0,0.0,0.0,0.0,41.44178735895977,13.667123121703558,1.0,0.7,0.3,0.9,0.5,0.3,0.8406227611153047,random_search,19
0.011567558118231496,0.4161327952685212,0.8722362106222423,1.266179712492256,0.15530139622854394,0.0,0.0,1.3240697643323291,0.09999957898592277,3.004502369596226,0.2545736110320861,0.022172845426160076,0.0006472233564434279,-0.4486812597872077,0.20102417119972285,-0.35529849892869625,0.2504804351861296,165.3,229.77962872669497,7.6,7.974960814950754,0.15200000000000002,0.1594992162990151,8.327953407003623,10.80521460697712,0.11277081345663667,0.14745664118973126,109.58380328047292,69.41361624051947,50.0,0.0,1.0,0.0,0.0,0.0,68.27698339164117,13.334451926937732,0.9,0.4,0.0,0.6,0.3,0.0,0.9204301435166513,random_search,4
0.003551111920128593,0.6297932602233225,1.1603041602290771,1.5348803934188346,0.2876602017206392,2.2,1.2292725943057186,2.0231873507230866,0.15280001759119805,4.590899477604062,0.3889901601429085,0.012149984498991986,0.00037827382048179415,-0.29170118836464826,0.14491589462293447,-0.24441485113763686,0.1622636460994235,334.3,345.0088726717362,15.2,8.804039476916895,0.304,0.17608078953833792,22.024115828883204,19.677721154022937,0.1594350760199798,0.145778800600368,98.83532398420418,31.7139606064339,50.0,0.0,1.0,0.0,0.0,0.0,119.86895215014628,24.52908178997745,0.6,0.1,0.0,0.5,0.0,0.0,0.986109904160548,random_search,5
0.008861477347624127,0.5615388404598018,0.7692391146561346,1.5635383265832286,0.19876592593683737,0.0,0.0,1.3723480310863694,0.10364576627878695,3.114052614432196,0.26385588076818534,0.0206490278339312,0.0006380224271827916,-0.4238608161426997,0.19365688499264247,-0.34038175272967913,0.23507404108726468,167.6,236.03822665925205,7.6,7.618690467819548,0.152,0.15237380935639097,10.396504446012935,13.389172683529388,0.11003737981868089,0.1429271419751392,107.4707643295279,60.216812839161996,50.0,0.0,1.0,0.0,0.0,0.0,87.64801777906776,16.67790844291982,0.9,0.3,0.0,0.6,0.3,0.0,0.9987477563164411,random_search,78
0.024457775596380474,0.5495405765663335,0.5038583597269795,1.5860462999343814,0.17056650185836636,0.0,0.0,1.1609372342377124,0.08767909197850592,2.6343314870410635,0.22320877031017103,0.044810729436518204,0.0017231493558785794,-0.6936677845273584,0.22355329966744314,-0.5924327246346798,0.3127330862435789,329.6,384.4034917172898,12.6,9.67470929795826,0.252,0.1934941859591652,20.32890223066838,18.65149438147047,0.24797240321381273,0.2285831336541471,141.49898855882114,184.69450694031414,50.0,0.0,1.0,0.0,0.0,0.0,63.80579592489496,21.34275364558583,1.0,0.8,0.4,0.9,0.6,0.4,1.1227045629915495,random_search,99
0.012712938820295078,0.6238689547272351,1.2293593438563493,1.0574181376651761,0.11209089653919668,0.0,0.0,1.1443383329987207,0.08642546986565212,2.596666222378523,0.22001736579252015,0.04416243429254929,0.0012396872560832188,-0.6487771950006423,0.1974121601995997,-0.5254397191074143,0.2812541016320257,192.3,240.7479318014314,9.7,7.732327520797919,0.194,0.15464655041595837,9.161614568162687,9.375705732280585,0.17083088239317085,0.17670970574724443,156.5960630042949,177.29810436616074,50.0,0.0,1.0,0.0,0.0,0.0,46.12904123799793,11.25184547115682,1.0,0.7,0.3,0.8,0.5,0.3,1.2442722361193077,random_search,70
0.007724541947021676,0.48029375343666664,0.2539763866166395,1.1048541982526554,0.27276192521109,6.5,2.9533408577782247,2.665076229452743,0.20127829219410687,6.047436519013814,0.5124035739534301,0.010014795460979834,0.0006085746930140481,-0.4214738265417597,0.19680478432682202,-0.4169697188772742,0.19612082330089722,1687.0,1395.2163512038794,35.2,8.954204474869767,0.704,0.17908408949739538,68.0792403536359,32.82428988040216,0.5136777846459675,0.25805967808825125,71.28218121775733,28.500819440345385,50.0,0.0,1.0,0.0,0.0,0.0,66.46501069175042,37.28975690401912,0.9,0.4,0.0,0.9,0.4,0.0,1.2659078376209263,random_search,10
0.0035658502386192717,0.5444215795917711,1.0741375236087103,1.0121729057546822,0.29560565153228346,11.5,2.592724864350674,3.152745278295551,0.23810920615530395,7.154026860623037,0.6061657563525565,0.009879435902030937,0.0003527642444222204,-0.2795569094275658,0.1468860400800825,-0.25863207499148716,0.15381100263955513,991.6,837.8341389824387,33.2,8.350648677398262,0.664,0.16701297354796524,55.32484843651588,29.531956982683315,0.3855184716893761,0.2151387069609914,91.58940205870569,26.222483979135376,50.0,0.0,1.0,0.0,0.0,0.0,90.48744174810214,34.222438868494834,0.6,0.0,0.0,0.5,0.0,0.0,1.3694432234148284,random_search,30
0.0066770442819740865,0.5932991096433408,0.7563988279388909,1.5083030576146246,0.19942430612732337,0.0,0.0,1.4273166666975,0.10779723968798109,3.238784256522364,0.27442448103230294,0.016246459093083986,0.00047137613992585613,-0.3491458411499028,0.16454652924231958,-0.2768499440339819,0.19498261538904318,125.5,176.9634299948878,6.1,6.806043066438988,0.12200000000000003,0.13612086132877976,6.939671601393185,9.056622136769601,0.07330176182296452,0.09668179583111276,104.82656964889506,44.27468299440485,50.0,0.0,1.0,0.0,0.0,0.0,91.42960734903878,12.503658317042623,0.9,0.3,0.0,0.5,0.3,0.0,1.4304352570137082,random_search,85
