run_id,lag,acf_returns,acf_abs_returns,acf_squared_returns
10,19,-0.012075949517593297,-0.06230261312515039,-0.061419116653705266
10,20,0.06918474197877963,0.02006809833175859,0.027357597622597877
10,21,0.021004871941035688,-0.05807480453143376,-0.07706517701295616
10,22,0.05497739201249011,-0.05216080816721582,-0.053059153072353836
10,23,0.027349223868242723,5.420346245720907e-05,-0.013180440961361627
10,24,0.10934627018841286,0.024880445172154965,0.030168265727924526
10,25,0.051044367706291775,0.07781868586713908,0.10684916685174664
10,26,-0.018880036424244125,-0.030167211585891064,-0.031191501197210286
10,27,-0.03755687608814803,0.03207071986024397,0.033110259762176505
10,28,-0.042230540496836146,0.027507228707328024,0.039871496673460634
10,29,0.016810908397653295,0.07771210145309472,0.07831487145847528
10,30,0.02806046069896699,0.06972588641921589,0.05447029038545055
11,1,0.054158325975002655,0.02797392953299419,0.03135472117668157
11,2,-0.08756804523239953,-0.08834573157676606,-0.09810528508373485
11,3,-0.061709330293139145,0.046558534691280004,0.034971843603049606
11,4,-0.04263988894224461,0.001312449357957097,-0.013195764503740787
11,5,-0.03559835845233366,-0.06703950160231849,-0.04050224313756365
11,6,-0.030620994586628907,-0.014692387856031757,-0.011345914414748647
11,7,0.02229664192081505,-0.06369504106913298,-0.05596145634526997
11,8,-0.009720905391166846,0.07505766375160595,0.04889459227396649
11,9,0.021727770325318998,0.09916431428473205,0.08624607750244175
11,10,-0.036519135374734835,0.019527747586550324,0.036436021839751434
11,11,-0.01028268088426973,-0.054995271355180925,-0.04662894263405939
11,12,0.029723901642994887,-0.029539710975024374,-0.02096678135090875
11,13,0.006538580645647499,-0.05843663355628692,-0.05914522114462674
11,14,0.002657560838253823,-0.047926271160110785,-0.03665290921084161
11,15,-0.0072250505265205635,0.03074440526548671,0.03227117984973254
11,16,0.0109375697119622,0.010620011765015574,0.02824929061036399
11,17,0.13081923553632,0.03983764224500163,0.06061641281634953
11,18,-0.021583180659711727,0.044804081673702256,0.043246572748713685
11,19,-0.0001561478336701778,0.00868574528525928,-0.01656924421870721
11,20,0.11025303647413834,-0.061527876604620536,-0.02602711465654149
11,21,-0.10354325066468581,0.04688745468610191,0.058682330863526824
11,22,-0.08014919362608286,-0.08488863693597253,-0.03837062989743542
11,23,0.04400952021644932,-0.02662501003307889,-0.03792967917291877
11,24,0.009427344916289727,-0.0407043391068754,-0.01411015158241438
11,25,-0.037510280790382856,0.054066406611763256,0.050098574444219654
11,26,0.006369139444087658,-0.02785759552179797,-0.028180798024480275
11,27,-0.014186724353230457,-0.0069927572121338466,-0.002847683084739053
11,28,-0.004742190545371179,0.09014559541093956,0.11334999930345097
11,29,-0.02403456251222544,-0.05366197117747248,-0.032586104350089365
11,30,-0.01235038588775226,-0.04444522884504909,-0.04137197380289031
12,1,0.06049680634906647,-0.06939511560993517,-0.059884279084817416
12,2,0.1118043090046528,0.04153683908955513,0.0317876727172566
12,3,0.037794149760921124,-0.015016299567493384,-0.01853412685349626
12,4,0.058932508380938935,-0.002755309436009472,0.011514748061317264
12,5,0.00893437607772163,0.004937876211874598,-0.0008891356202730909
12,6,0.008142152560257949,0.029790147691019453,0.027997980161920417
12,7,0.032317341416670135,-0.008418122097420927,-0.010409624785599815
12,8,0.0032106665004626206,-0.010922939457624608,-0.0003589134009023753
12,9,0.01229294617923298,-0.003941014993487212,-0.017540666628521346
12,10,-0.0186399579005325,0.0045584853924305144,0.0014830162395967211
12,11,0.02525562581905971,0.007489039189250833,0.022641092862873677
12,12,0.018957650986322103,0.0035039847949559087,0.023947569908339125
12,13,-0.009514894726979148,0.0571230390553787,0.08556049968218106
12,14,-0.03878786844560535,0.02059913253546892,-0.01721843361124506
12,15,0.025253064605457586,0.04834161734318047,0.064363931052119
12,16,-0.09078879872984694,-0.057292950739634654,-0.06983343525871848
12,17,0.0003673797084415576,0.010517961741299226,0.023062721857219137
12,18,-0.009109017065768953,-0.05472365418967759,-0.05678172947727401
12,19,-0.01764368221962291,-0.048397919378538636,-0.01638894125218714
12,20,-0.0762957206902303,-0.04146026834407521,-0.06748773572804737
12,21,-0.004893331775437495,0.01411964013157022,0.024563867033533783
12,22,-0.09252099773957666,-0.018578044188168077,-0.010812406176412973
12,23,-0.014221807797027182,-0.018614132930167948,-0.03736833248123749
12,24,-0.013645890385502324,-0.0810310101057228,-0.07155762618544105
12,25,-0.09001708666027027,-0.03007352881699368,-0.03871622768072896
12,26,-0.10585666978357312,0.0077990954336479195,0.010071435666339704
12,27,-0.01110793373085336,-0.051822641288077294,-0.03296505861224875
12,28,0.013464621820338545,-0.02900200019884677,-0.03732753670758698
12,29,-9.393317654838044e-05,-0.0019949846032583035,-0.000378163381083975
12,30,-0.05297878306270615,0.0009408889467965435,-0.0320071455359121
13,1,0.02050158136844897,-0.04367649851683685,-0.04273549359071937
13,2,0.05340069646114077,-0.043048437182873656,-0.041483634450238505
13,3,0.024139277273866295,0.036841416351488576,0.015747817417730393
13,4,0.007987723541704057,-0.0021721453195694945,-0.02716704642961648
13,5,0.08104480635011413,0.12907556538778187,0.11485960902084186
13,6,-0.05712406900942325,0.02238825196093425,-0.00932704718966717
13,7,-0.019036914304883322,-0.006800460549154705,-0.004109640721848653
13,8,0.024956167213701204,0.10553229194642721,0.105932374095286
13,9,0.02154086801741003,0.022307309330334896,0.024179545165660468
13,10,-0.02354659478392629,0.03710769280912816,0.015740614845562204
13,11,-0.0028153483687383503,0.08218808143858376,0.0648822076632668
13,12,0.02919521586242295,0.030723078887949944,-0.006709160174714591
13,13,-0.047831719097488054,0.04120738640249014,0.01684834429390245
13,14,0.02246104675845561,0.00415133139246795,-0.015823473215416047
13,15,0.007491906710951436,0.013923812304796846,0.0068447477702183995
13,16,0.026129841480702944,0.0015535838326388928,0.003915315002207599
13,17,0.003127373190133054,-0.020359706869458708,-0.025954757432458616
13,18,0.07727802453382086,0.050122866294447864,0.0007175276643093572
13,19,-0.04637025444589392,0.033905006201546635,0.010918438304181023
13,20,0.02597758465264984,0.040890922277588004,0.04152895423356641
13,21,-0.12552713512863453,-0.043684239917548696,-0.024224984540955383
13,22,0.025933235431417557,-0.01818023659742616,-0.022736433740010425
13,23,0.018457121708386544,0.0309523970444295,0.03926447236563608
13,24,-0.08354230089963226,0.032638776087070547,0.012965801837974092
13,25,0.027859574408469097,0.020957357182888832,0.009246118510613069
13,26,-0.024013530954287033,-0.04533894246728798,-0.06232810985582025
13,27,0.07319641204843538,0.06788530116778425,0.05816750222299632
13,28,-0.010626387397808405,0.02755517311929785,0.03155769067848455
13,29,-0.0761442202922023,-0.032782341934927225,-0.031009488915486987
13,30,-0.013530869425454022,-0.01318629000519022,0.00800159074510385
14,1,-0.0052195374919637395,-0.0327278252391767,-0.006359653964463886
14,2,-0.08729376712037734,0.05346796912560628,0.04227684546836227
14,3,-0.05167490791562877,0.03530298191890323,0.028887650733930348
14,4,-0.015455077073383722,0.053655966596873474,0.0566057885182237
14,5,0.09346880238410644,0.014837926253857023,0.013121176158833556
14,6,-0.013055793989864253,0.02564554896907652,0.00951668548269654
14,7,0.015539868802580502,0.008657270234084595,0.010320932307873436
14,8,-0.02635904616445881,0.006216564304529492,0.007901991934827723
14,9,0.045967874528096926,-0.06125244557838164,-0.041770147596318564
14,10,0.008325163895130253,0.02480265683865153,0.02526219071695178
14,11,0.03506627895965906,0.06039229859019362,0.04392031996911387
14,12,0.0990630886194642,0.03983161469721663,0.049459164828939604
14,13,0.005957785737282098,0.036201964968834356,0.055498589668704953
14,14,-0.09803958302579692,-0.01846559676527293,-0.022821556115002455
14,15,0.023905562994436472,0.04936603297157164,0.03924749516203534
14,16,0.04786552750268584,0.012438495982878392,0.0743418212729119
14,17,0.08044468449804361,-0.002306550824135611,0.03507210400767017
14,18,-0.06031574121534097,-0.0175952208098296,-0.050731174012942575
14,19,-0.03217937483627643,-0.025846612954828437,-0.03771784987315779
14,20,0.10182445505385328,0.030926669403957035,0.008692197648894243
14,21,0.031207404368108944,0.035191817381284504,0.011437156967191806
14,22,0.008078913694874497,-0.04427379983524415,-0.05533840097754793
14,23,-0.00416302546314962,0.004808222178874835,-0.003587365108713502
14,24,-0.012600611255294377,-0.023549349457605985,-0.01507442494897919
14,25,0.04954936302312411,-0.05732685591186086,-0.055346444975193344
14,26,0.0011340739339333937,0.09870256035612653,0.06324556844560635
14,27,-0.07125524389483688,-0.06108892122903927,-0.03220781185358957
14,28,0.0888283329480263,-0.051985079434979035,-0.03431990894452757
14,29,-0.013510723609976351,0.03969440878441266,0.005885603911502319
14,30,-0.022072808278017463,-0.006263006821905085,-0.006487063766249328
15,1,-0.031405072436771875,-0.020464131468072418,0.022214938407135527
15,2,-0.009322168371471543,0.022723357139259465,0.021260395117276457
15,3,-0.04344663272114059,-0.034770380672895874,-0.028256561205078537
15,4,-0.06073978897076364,0.01828839012883897,0.016458873112856105
15,5,0.0033754670042083403,-0.024708055781006884,-0.05461166153211866
15,6,0.04349127941817382,0.04826722914074878,0.03940016876320806
15,7,0.019935579131687906,-0.02059879363328209,-0.04067070761329341
15,8,-0.021963167192015673,-0.0169135592967018,0.013309920600347424
15,9,-0.034699447812605776,0.00748739385316488,0.012746180354989697
15,10,-5.692763429728678e-05,-0.07860892526322484,-0.08691218717060611
15,11,-0.0022014857163058185,0.03931317765033785,0.0023279207318960965
15,12,-0.018274391329178824,-0.05240278079391903,-0.06135240639527313
15,13,-0.08464036353409131,0.03873954160969687,0.08046669750111075
15,14,-0.042399771124879936,0.09486008677885634,0.07758180971747089
15,15,0.010308811608453993,0.058923843469563565,0.08599865052625434
15,16,0.0316372473327583,-0.006816726085706843,-0.03137332307521126
15,17,0.02347942047703898,-0.026176292183982278,-0.03466825983829676
15,18,0.11043124779291959,-0.020289393721774535,-0.03603918691421861
15,19,-0.10394578893964775,-0.05334273218939911,-0.04766524732809806
15,20,0.03203680760261186,0.08438108889141535,0.10268891073343106
15,21,-0.035142934669139224,0.060923857808864904,0.08913679622057294
15,22,-0.06236548239462359,0.05852682864019877,0.0868426065612105
15,23,0.007338129990459457,-0.005908552123723857,-0.005681528511247689
15,24,-0.015121903242932909,-0.011339574345657865,-0.008351105266893899
15,25,0.0303223556019048,0.014966109988307432,0.004074369310968681
15,26,0.01262216441595047,-0.06709790903672204,-0.045626886237750644
15,27,-0.007203896876606855,0.053291943757069714,0.032467700433921366
15,28,0.004984641039249247,0.040485051656813535,0.05253041140271413
15,29,-0.06625768580623898,0.026761881028753376,0.038341706800173445
15,30,0.02847419806883984,-0.02571030148192446,-0.005808335516780727
